production_function,consumer_facing,industry,retail,ratio_c_s,tau,hiring_firing,unweighted,weighted
strongly_critical,0.8,0.6,0.6,0.25,1,14,8.533120769054168,5.136423306989673
strongly_critical,0.8,0.6,0.6,0.25,1,21,8.40977738560449,5.129401576864804
strongly_critical,0.8,0.6,0.6,0.25,1,28,8.426525313442822,5.197642574499957
strongly_critical,0.8,0.6,0.6,0.25,7,1,9.011547948033016,5.557287718038318
strongly_critical,0.8,0.6,0.6,0.25,7,7,8.77117876948787,5.352568378791043
strongly_critical,0.8,0.6,0.6,0.25,7,14,8.480727989308448,5.138088232062437
strongly_critical,0.8,0.6,0.6,0.25,7,21,8.356284792019997,5.151256432419778
strongly_critical,0.8,0.6,0.6,0.25,7,28,8.39283619071828,5.241143597975481
strongly_critical,0.8,0.6,0.6,0.25,14,1,8.971963877712815,5.531361148488446
strongly_critical,0.8,0.6,0.6,0.25,14,7,8.747832103711275,5.340679367189226
strongly_critical,0.8,0.6,0.6,0.25,14,14,8.499684989017744,5.187120426513929
strongly_critical,0.8,0.6,0.6,0.25,14,21,8.374442549375935,5.200054693228896
strongly_critical,0.8,0.6,0.6,0.25,14,28,8.422949188408387,5.3265457021109865
strongly_critical,0.8,0.6,0.6,0.25,21,1,8.95948003902912,5.528668027700489
strongly_critical,0.8,0.6,0.6,0.25,21,7,8.720316436103113,5.334113922199644
strongly_critical,0.8,0.6,0.6,0.25,21,14,8.504777870491585,5.2039093697369605
strongly_critical,0.8,0.6,0.6,0.25,21,21,8.390464107154694,5.218921244812457
strongly_critical,0.8,0.6,0.6,0.25,21,28,8.468632977309632,5.380774865474709
strongly_critical,0.8,0.6,0.6,0.25,28,1,8.95574704571879,5.537944872086337
strongly_critical,0.8,0.6,0.6,0.25,28,7,8.722129570587354,5.348692130894228
strongly_critical,0.8,0.6,0.6,0.25,28,14,8.52069818108207,5.208163743145045
strongly_critical,0.8,0.6,0.6,0.25,28,21,8.44006879815907,5.258270176498902
strongly_critical,0.8,0.6,0.6,0.25,28,28,8.540130369265,5.437043862703904
strongly_critical,0.8,0.6,0.6,0.5,1,1,8.624126486030097,5.429928508569763
strongly_critical,0.8,0.6,0.6,0.5,1,7,8.540117084433167,5.397595909017484
strongly_critical,0.8,0.6,0.6,0.5,1,14,8.394816114587007,5.382660860158169
strongly_critical,0.8,0.6,0.6,0.5,1,21,8.390602800448782,5.4124614926890775
strongly_critical,0.8,0.6,0.6,0.5,1,28,8.493940778926309,5.524091442182359
strongly_critical,0.8,0.6,0.6,0.5,7,1,8.578205756126831,5.424749304206465
strongly_critical,0.8,0.6,0.6,0.5,7,7,8.479638011301793,5.389539078423093
strongly_critical,0.8,0.6,0.6,0.5,7,14,8.312223469306268,5.372300941379947
strongly_critical,0.8,0.6,0.6,0.5,7,21,8.305204968746917,5.400486285961041
strongly_critical,0.8,0.6,0.6,0.5,7,28,8.416495094610022,5.522382560391588
strongly_critical,0.8,0.6,0.6,0.5,14,1,8.559959943027385,5.43636675027502
strongly_critical,0.8,0.6,0.6,0.5,14,7,8.461261874887992,5.39318304380298
strongly_critical,0.8,0.6,0.6,0.5,14,14,8.318696461002265,5.4008271061264415
strongly_critical,0.8,0.6,0.6,0.5,14,21,8.313899279814928,5.452048891934181
strongly_critical,0.8,0.6,0.6,0.5,14,28,8.430932538355387,5.602626737517747
strongly_critical,0.8,0.6,0.6,0.5,21,1,8.556836085830955,5.460576578334014
strongly_critical,0.8,0.6,0.6,0.5,21,7,8.44362344307319,5.395313942716507
strongly_critical,0.8,0.6,0.6,0.5,21,14,8.325626862433097,5.418870641289138
strongly_critical,0.8,0.6,0.6,0.5,21,21,8.328561316593618,5.4809557326846035
strongly_critical,0.8,0.6,0.6,0.5,21,28,8.448488252249346,5.648964960153657
strongly_critical,0.8,0.6,0.6,0.5,28,1,8.557677719774274,5.48341580886164
strongly_critical,0.8,0.6,0.6,0.5,28,7,8.442986398095144,5.419347820183252
strongly_critical,0.8,0.6,0.6,0.5,28,14,8.343288023206838,5.429730802183257
strongly_critical,0.8,0.6,0.6,0.5,28,21,8.370557605400117,5.5174190129535
strongly_critical,0.8,0.6,0.6,0.5,28,28,8.527356265302831,5.737510144366126
strongly_critical,0.8,0.6,0.6,0.75,1,1,8.62362387628467,5.900441091013626
strongly_critical,0.8,0.6,0.6,0.75,1,7,8.606225028536981,5.904742412855184
strongly_critical,0.8,0.6,0.6,0.75,1,14,8.558007197210197,5.888213792707241
strongly_critical,0.8,0.6,0.6,0.75,1,21,8.628152858472886,5.915607553983464
strongly_critical,0.8,0.6,0.6,0.75,1,28,8.788714870836817,6.196043051788646
strongly_critical,0.8,0.6,0.6,0.75,7,1,8.590845469334727,5.903519420500897
strongly_critical,0.8,0.6,0.6,0.75,7,7,8.542643381834571,5.895089282724509
strongly_critical,0.8,0.6,0.6,0.75,7,14,8.465830070371036,5.869312232913773
strongly_critical,0.8,0.6,0.6,0.75,7,21,8.533918002637686,5.896574704768419
strongly_critical,0.8,0.6,0.6,0.75,7,28,8.688233186996966,6.169440068630489
strongly_critical,0.8,0.6,0.6,0.75,14,1,8.591484372107995,5.920429211175987
strongly_critical,0.8,0.6,0.6,0.75,14,7,8.541508398604094,5.906975026947598
strongly_critical,0.8,0.6,0.6,0.75,14,14,8.45862131551723,5.881560423880024
strongly_critical,0.8,0.6,0.6,0.75,14,21,8.51410561407293,5.938844691551314
strongly_critical,0.8,0.6,0.6,0.75,14,28,8.650282290762776,6.224808399324557
strongly_critical,0.8,0.6,0.6,0.75,21,1,8.579213443160196,5.94850440236156
strongly_critical,0.8,0.6,0.6,0.75,21,7,8.517224097189844,5.919570441367483
strongly_critical,0.8,0.6,0.6,0.75,21,14,8.438818153230265,5.891992089510455
strongly_critical,0.8,0.6,0.6,0.75,21,21,8.501526353365799,5.964898046044619
strongly_critical,0.8,0.6,0.6,0.75,21,28,8.663109705032923,6.2717050051859875
strongly_critical,0.8,0.6,0.6,0.75,28,1,8.574382108305626,5.976998556681868
strongly_critical,0.8,0.6,0.6,0.75,28,7,8.509966811431608,5.93556268536201
strongly_critical,0.8,0.6,0.6,0.75,28,14,8.455014486174376,5.91107068798345
strongly_critical,0.8,0.6,0.6,0.75,28,21,8.54721754734356,6.010766867908236
strongly_critical,0.8,0.6,0.6,0.75,28,28,8.72228392008331,6.358801067014255
strongly_critical,0.8,0.6,0.6,1.0,1,1,9.192570475585464,6.7592646921946375
strongly_critical,0.8,0.6,0.6,1.0,1,7,9.196999031712066,6.735921945964719
strongly_critical,0.8,0.6,0.6,1.0,1,14,9.198067157786664,6.7436815753209585
strongly_critical,0.8,0.6,0.6,1.0,1,21,9.274514233712818,6.948398616482963
strongly_critical,0.8,0.6,0.6,1.0,1,28,9.4142941243074,7.285258610945223
strongly_critical,0.8,0.6,0.6,1.0,7,1,9.186470560858842,6.775775749762533
strongly_critical,0.8,0.6,0.6,1.0,7,7,9.170544184408687,6.743347898282418
strongly_critical,0.8,0.6,0.6,1.0,7,14,9.140228827879675,6.7470748813125585
strongly_critical,0.8,0.6,0.6,1.0,7,21,9.213359626896075,6.941265506539669
strongly_critical,0.8,0.6,0.6,1.0,7,28,9.352544174243363,7.283779960835725
strongly_critical,0.8,0.6,0.6,1.0,14,1,9.218974123991813,6.822246409039062
strongly_critical,0.8,0.6,0.6,1.0,14,7,9.201611266911948,6.784009591528472
strongly_critical,0.8,0.6,0.6,1.0,14,14,9.173885565896244,6.809430866208581
strongly_critical,0.8,0.6,0.6,1.0,14,21,9.244984780473377,7.045877533383466
strongly_critical,0.8,0.6,0.6,1.0,14,28,9.377869536828586,7.387863235644703
strongly_critical,0.8,0.6,0.6,1.0,21,1,9.240525189678577,6.879755732280193
strongly_critical,0.8,0.6,0.6,1.0,21,7,9.216885149565906,6.845100510801543
strongly_critical,0.8,0.6,0.6,1.0,21,14,9.202074759070191,6.882300369308137
strongly_critical,0.8,0.6,0.6,1.0,21,21,9.28351785546365,7.144212134404147
strongly_critical,0.8,0.6,0.6,1.0,21,28,9.433249124768532,7.491137835280302
strongly_critical,0.8,0.6,0.6,1.0,28,1,9.23817229884694,6.925530303497711
strongly_critical,0.8,0.6,0.6,1.0,28,7,9.209980026462011,6.900693545146263
strongly_critical,0.8,0.6,0.6,1.0,28,14,9.210090466723166,6.935918442195739
strongly_critical,0.8,0.6,0.6,1.0,28,21,9.330279667313203,7.2352487389221025
strongly_critical,0.8,0.6,0.6,1.0,28,28,9.49378649769815,7.578707811576859
strongly_critical,0.8,0.6,0.8,0.0,1,1,9.89563897650255,6.01603656311216
strongly_critical,0.8,0.6,0.8,0.0,1,7,9.520261180998405,5.682525733073799
strongly_critical,0.8,0.6,0.8,0.0,1,14,9.093181662774828,5.321137538572559
strongly_critical,0.8,0.6,0.8,0.0,1,21,8.859696863035564,5.171945056872582
strongly_critical,0.8,0.6,0.8,0.0,1,28,8.820106574360361,5.283979011383744
strongly_critical,0.8,0.6,0.8,0.0,7,1,9.842166208873653,5.9669564192941325
strongly_critical,0.8,0.6,0.8,0.0,7,7,9.464844489352293,5.661407960254667
strongly_critical,0.8,0.6,0.8,0.0,7,14,9.059177937832402,5.320734754153959
strongly_critical,0.8,0.6,0.8,0.0,7,21,8.858490062631676,5.223949074231815
strongly_critical,0.8,0.6,0.8,0.0,7,28,8.828845474280975,5.36092870796695
strongly_critical,0.8,0.6,0.8,0.0,14,1,9.788907637048178,5.915520796666209
strongly_critical,0.8,0.6,0.8,0.0,14,7,9.438000811877043,5.616020341538388
strongly_critical,0.8,0.6,0.8,0.0,14,14,9.06174940119168,5.3217925197361655
strongly_critical,0.8,0.6,0.8,0.0,14,21,8.86793202902454,5.297977786027036
strongly_critical,0.8,0.6,0.8,0.0,14,28,8.85849758656253,5.456654176941923
strongly_critical,0.8,0.6,0.8,0.0,21,1,9.7680441105055,5.887958924037873
strongly_critical,0.8,0.6,0.8,0.0,21,7,9.406693036079872,5.570430281697509
strongly_critical,0.8,0.6,0.8,0.0,21,14,9.05551692333758,5.323318088764681
strongly_critical,0.8,0.6,0.8,0.0,21,21,8.894897358299508,5.3386126760247
strongly_critical,0.8,0.6,0.8,0.0,21,28,8.932617716253809,5.524668464783393
strongly_critical,0.8,0.6,0.8,0.0,28,1,9.760631451018725,5.878607664186318
strongly_critical,0.8,0.6,0.8,0.0,28,7,9.38698225799324,5.5434138473934365
strongly_critical,0.8,0.6,0.8,0.0,28,14,9.056756100644723,5.320880263394093
strongly_critical,0.8,0.6,0.8,0.0,28,21,8.934392160620702,5.369493868696058
strongly_critical,0.8,0.6,0.8,0.0,28,28,9.022244410729442,5.578871532690258
strongly_critical,0.8,0.6,0.8,0.25,1,1,9.279094727039288,5.6763027143326745
strongly_critical,0.8,0.6,0.8,0.25,1,7,9.0754118445318,5.564399026903589
strongly_critical,0.8,0.6,0.8,0.25,1,14,8.838302163363862,5.435437180865189
strongly_critical,0.8,0.6,0.8,0.25,1,21,8.716773604371387,5.480534984335353
strongly_critical,0.8,0.6,0.8,0.25,1,28,8.754741056179695,5.613985017218734
strongly_critical,0.8,0.6,0.8,0.25,7,1,9.231186218235225,5.658477017041849
strongly_critical,0.8,0.6,0.8,0.25,7,7,9.021096097023992,5.558827760965871
strongly_critical,0.8,0.6,0.8,0.25,7,14,8.793227882248685,5.453478045675616
strongly_critical,0.8,0.6,0.8,0.25,7,21,8.689333796545744,5.518661181965905
strongly_critical,0.8,0.6,0.8,0.25,7,28,8.747094639372747,5.667379306940526
strongly_critical,0.8,0.6,0.8,0.25,14,1,9.189224089908677,5.647529042522076
strongly_critical,0.8,0.6,0.8,0.25,14,7,8.999556014597674,5.556380618189383
strongly_critical,0.8,0.6,0.8,0.25,14,14,8.80471465868714,5.506109443585503
strongly_critical,0.8,0.6,0.8,0.25,14,21,8.707079458702394,5.598526263128175
strongly_critical,0.8,0.6,0.8,0.25,14,28,8.771267222307078,5.754054534769784
strongly_critical,0.8,0.6,0.8,0.25,21,1,9.174751705608257,5.652787607686232
strongly_critical,0.8,0.6,0.8,0.25,21,7,8.97987470147534,5.544373801527704
strongly_critical,0.8,0.6,0.8,0.25,21,14,8.790153164210428,5.51937747858391
strongly_critical,0.8,0.6,0.8,0.25,21,21,8.714347522858798,5.630566383110866
strongly_critical,0.8,0.6,0.8,0.25,21,28,8.815798100874211,5.819476962271698
strongly_critical,0.8,0.6,0.8,0.25,28,1,9.173977679898458,5.664354212090375
strongly_critical,0.8,0.6,0.8,0.25,28,7,8.9719403026719,5.540211614473234
strongly_critical,0.8,0.6,0.8,0.25,28,14,8.795159427845949,5.529923227872952
strongly_critical,0.8,0.6,0.8,0.25,28,21,8.753273256827349,5.670574325646688
strongly_critical,0.8,0.6,0.8,0.25,28,28,8.88183265162772,5.879195411816887
strongly_critical,0.8,0.6,0.8,0.5,1,1,8.979787003863075,5.8720419379119075
strongly_critical,0.8,0.6,0.8,0.5,1,7,8.930993670731832,5.912800895024281
strongly_critical,0.8,0.6,0.8,0.5,1,14,8.822655574425719,5.921555029793647
strongly_critical,0.8,0.6,0.8,0.5,1,21,8.810281011829122,5.977796385905423
strongly_critical,0.8,0.6,0.8,0.5,1,28,8.924706691477407,6.1626416584480745
strongly_critical,0.8,0.6,0.8,0.5,7,1,8.949308593041197,5.880132309031948
strongly_critical,0.8,0.6,0.8,0.5,7,7,8.876458390011143,5.912506964817445
strongly_critical,0.8,0.6,0.8,0.5,7,14,8.754078777001991,5.9215408780663
strongly_critical,0.8,0.6,0.8,0.5,7,21,8.75130792728096,5.984550736154416
strongly_critical,0.8,0.6,0.8,0.5,7,28,8.872892134923283,6.174275623891755
strongly_critical,0.8,0.6,0.8,0.5,14,1,8.928884097336393,5.893266061294297
strongly_critical,0.8,0.6,0.8,0.5,14,7,8.857316178902206,5.922560384315425
strongly_critical,0.8,0.6,0.8,0.5,14,14,8.747899663643167,5.948886349065404
strongly_critical,0.8,0.6,0.8,0.5,14,21,8.756151863185504,6.056043418124477
strongly_critical,0.8,0.6,0.8,0.5,14,28,8.875237854795644,6.283536240884574
strongly_critical,0.8,0.6,0.8,0.5,21,1,8.922182846833252,5.906849016751774
strongly_critical,0.8,0.6,0.8,0.5,21,7,8.841617237087657,5.931006039622709
strongly_critical,0.8,0.6,0.8,0.5,21,14,8.737845058919975,5.962683517929683
strongly_critical,0.8,0.6,0.8,0.5,21,21,8.759696479105926,6.083960704086207
strongly_critical,0.8,0.6,0.8,0.5,21,28,8.898641395356439,6.365551301607137
strongly_critical,0.8,0.6,0.8,0.5,28,1,8.924455032325573,5.919699022753271
strongly_critical,0.8,0.6,0.8,0.5,28,7,8.832794122150274,5.935870010669685
strongly_critical,0.8,0.6,0.8,0.5,28,14,8.740371159828564,5.972298449949797
strongly_critical,0.8,0.6,0.8,0.5,28,21,8.785557315067397,6.122026574132921
strongly_critical,0.8,0.6,0.8,0.5,28,28,8.96375646089486,6.446840263950419
strongly_critical,0.8,0.6,0.8,0.75,1,1,9.149753256729863,6.5799487295400745
strongly_critical,0.8,0.6,0.8,0.75,1,7,9.149660841525233,6.617595221360246
strongly_critical,0.8,0.6,0.8,0.75,1,14,9.126645243249204,6.636929771402562
strongly_critical,0.8,0.6,0.8,0.75,1,21,9.197560934623281,6.7724680496783
strongly_critical,0.8,0.6,0.8,0.75,1,28,9.34771666825807,7.126486945858861
strongly_critical,0.8,0.6,0.8,0.75,7,1,9.127577455486323,6.594086340134515
strongly_critical,0.8,0.6,0.8,0.75,7,7,9.098340659785409,6.619873721470212
strongly_critical,0.8,0.6,0.8,0.75,7,14,9.051740459562929,6.633146819981528
strongly_critical,0.8,0.6,0.8,0.75,7,21,9.113890868261716,6.757947698855989
strongly_critical,0.8,0.6,0.8,0.75,7,28,9.26561998088274,7.115604013758272
strongly_critical,0.8,0.6,0.8,0.75,14,1,9.139762120772742,6.628758148684209
strongly_critical,0.8,0.6,0.8,0.75,14,7,9.103717648840233,6.647038067316666
strongly_critical,0.8,0.6,0.8,0.75,14,14,9.052664169185274,6.666301797131189
strongly_critical,0.8,0.6,0.8,0.75,14,21,9.098043936806942,6.822179010985451
strongly_critical,0.8,0.6,0.8,0.75,14,28,9.246971270745092,7.198701197873081
strongly_critical,0.8,0.6,0.8,0.75,21,1,9.141848045556154,6.664267100604307
strongly_critical,0.8,0.6,0.8,0.75,21,7,9.099263803082346,6.677421928375991
strongly_critical,0.8,0.6,0.8,0.75,21,14,9.042218965909253,6.6944603060113925
strongly_critical,0.8,0.6,0.8,0.75,21,21,9.09581263464241,6.866968576834576
strongly_critical,0.8,0.6,0.8,0.75,21,28,9.268239556327131,7.264761486972313
strongly_critical,0.8,0.6,0.8,0.75,28,1,9.134044713287732,6.689926076857155
strongly_critical,0.8,0.6,0.8,0.75,28,7,9.089079240322985,6.698934598775238
strongly_critical,0.8,0.6,0.8,0.75,28,14,9.043467018964423,6.7164041237986885
strongly_critical,0.8,0.6,0.8,0.75,28,21,9.127310793504662,6.91781283760837
strongly_critical,0.8,0.6,0.8,0.75,28,28,9.316991549627641,7.368846089913676
strongly_critical,0.8,0.6,0.8,1.0,1,1,9.949619906903964,7.797148243823884
strongly_critical,0.8,0.6,0.8,1.0,1,7,9.94888135874845,7.787579667437441
strongly_critical,0.8,0.6,0.8,1.0,1,14,9.950863063855328,7.889939539367531
strongly_critical,0.8,0.6,0.8,1.0,1,21,10.022002089264223,8.17377372599329
strongly_critical,0.8,0.6,0.8,1.0,1,28,10.141685962409317,8.488549785241723
strongly_critical,0.8,0.6,0.8,1.0,7,1,9.978600266811583,7.848562582729274
strongly_critical,0.8,0.6,0.8,1.0,7,7,9.960818664864965,7.8344946355400875
strongly_critical,0.8,0.6,0.8,1.0,7,14,9.93092011517139,7.941501521134254
strongly_critical,0.8,0.6,0.8,1.0,7,21,9.990303004883375,8.201655464321362
strongly_critical,0.8,0.6,0.8,1.0,7,28,10.122777994205974,8.52194578535058
strongly_critical,0.8,0.6,0.8,1.0,14,1,10.054156759807759,7.976226809148941
strongly_critical,0.8,0.6,0.8,1.0,14,7,10.031698393940875,7.965918881169822
strongly_critical,0.8,0.6,0.8,1.0,14,14,10.005464601612772,8.114512802132115
strongly_critical,0.8,0.6,0.8,1.0,14,21,10.064150095193268,8.37916128146988
strongly_critical,0.8,0.6,0.8,1.0,14,28,10.185451745256195,8.709377702682984
strongly_critical,0.8,0.6,0.8,1.0,21,1,10.101058685273928,8.108278785384739
strongly_critical,0.8,0.6,0.8,1.0,21,7,10.072819268973404,8.096819153487653
strongly_critical,0.8,0.6,0.8,1.0,21,14,10.052719345953635,8.243611973083905
strongly_critical,0.8,0.6,0.8,1.0,21,21,10.129518653363437,8.522517488705805
strongly_critical,0.8,0.6,0.8,1.0,21,28,10.27387624839583,8.879351397821905
strongly_critical,0.8,0.6,0.8,1.0,28,1,10.151871315601257,8.216531840139723
strongly_critical,0.8,0.6,0.8,1.0,28,7,10.115372856887001,8.20196904307825
strongly_critical,0.8,0.6,0.8,1.0,28,14,10.083428746687048,8.333849804812052
strongly_critical,0.8,0.6,0.8,1.0,28,21,10.18703025872079,8.63076792515212
strongly_critical,0.8,0.6,0.8,1.0,28,28,10.354979394573384,9.019088839369369
strongly_critical,0.9,0.0,0.0,0.0,1,1,9.722960834137133,6.452033520715567
strongly_critical,0.9,0.0,0.0,0.0,1,7,9.293055304081445,6.051112422419372
strongly_critical,0.9,0.0,0.0,0.0,1,14,8.769531107472163,5.47237284225379
strongly_critical,0.9,0.0,0.0,0.0,1,21,8.386608992258735,5.09121325021976
strongly_critical,0.9,0.0,0.0,0.0,1,28,8.197610742075138,4.965924535747155
strongly_critical,0.9,0.0,0.0,0.0,7,1,9.697383694035558,6.393235352858914
strongly_critical,0.9,0.0,0.0,0.0,7,7,9.285702627007318,6.0312547836269434
strongly_critical,0.9,0.0,0.0,0.0,7,14,8.757443817517567,5.4724165406713725
strongly_critical,0.9,0.0,0.0,0.0,7,21,8.383954180570903,5.095963464562062
strongly_critical,0.9,0.0,0.0,0.0,7,28,8.194834856015673,4.9531980718246835
strongly_critical,0.9,0.0,0.0,0.0,14,1,9.647334657567123,6.343631242938157
strongly_critical,0.9,0.0,0.0,0.0,14,7,9.258957271651871,5.946314051080634
strongly_critical,0.9,0.0,0.0,0.0,14,14,8.776430375874718,5.4649173900547305
strongly_critical,0.9,0.0,0.0,0.0,14,21,8.41605118518686,5.0969324145467905
strongly_critical,0.9,0.0,0.0,0.0,14,28,8.231585259207716,4.952827335793199
strongly_critical,0.9,0.0,0.0,0.0,21,1,9.615534868875505,6.309103781784473
strongly_critical,0.9,0.0,0.0,0.0,21,7,9.229808055849114,5.901516437012101
strongly_critical,0.9,0.0,0.0,0.0,21,14,8.80258928378748,5.47213466670338
strongly_critical,0.9,0.0,0.0,0.0,21,21,8.452849586535628,5.087445320904124
strongly_critical,0.9,0.0,0.0,0.0,21,28,8.292282427825187,4.985547448037197
strongly_critical,0.9,0.0,0.0,0.0,28,1,9.598989069613229,6.289276273522289
strongly_critical,0.9,0.0,0.0,0.0,28,7,9.21658773080593,5.890448842664886
strongly_critical,0.9,0.0,0.0,0.0,28,14,8.81247356873535,5.479638255863772
strongly_critical,0.9,0.0,0.0,0.0,28,21,8.51158551189738,5.1101281741989055
strongly_critical,0.9,0.0,0.0,0.0,28,28,8.366233446395702,5.019668414833353
strongly_critical,0.9,0.0,0.0,0.25,1,1,8.84096944504375,5.965391300475847
strongly_critical,0.9,0.0,0.0,0.25,1,7,8.595062277874202,5.650650823244449
strongly_critical,0.9,0.0,0.0,0.25,1,14,8.212851451267401,5.240029509192992
strongly_critical,0.9,0.0,0.0,0.25,1,21,7.95229917614172,4.99732031069133
strongly_critical,0.9,0.0,0.0,0.25,1,28,7.849438669673399,4.889600974495544
strongly_critical,0.9,0.0,0.0,0.25,7,1,8.835850095784267,5.917286298304211
strongly_critical,0.9,0.0,0.0,0.25,7,7,8.590144006504191,5.643333045655532
strongly_critical,0.9,0.0,0.0,0.25,7,14,8.195385070459967,5.262309630921436
strongly_critical,0.9,0.0,0.0,0.25,7,21,7.929472777354829,4.9877021832629005
strongly_critical,0.9,0.0,0.0,0.25,7,28,7.839352686268892,4.885607783116151
strongly_critical,0.9,0.0,0.0,0.25,14,1,8.79766073046578,5.8757792000073685
strongly_critical,0.9,0.0,0.0,0.25,14,7,8.566797012105747,5.613642683437902
strongly_critical,0.9,0.0,0.0,0.25,14,14,8.217333673427722,5.264400228616821
strongly_critical,0.9,0.0,0.0,0.25,14,21,7.9627560934803485,4.986171518616757
strongly_critical,0.9,0.0,0.0,0.25,14,28,7.877956645000606,4.8954312117720225
strongly_critical,0.9,0.0,0.0,0.25,21,1,8.771256782373266,5.857790557424525
strongly_critical,0.9,0.0,0.0,0.25,21,7,8.541584646412796,5.603356747391333
strongly_critical,0.9,0.0,0.0,0.25,21,14,8.248677688966957,5.2830028006183
strongly_critical,0.9,0.0,0.0,0.25,21,21,7.9977908194028915,4.99494347116962
strongly_critical,0.9,0.0,0.0,0.25,21,28,7.917794778278574,4.925436754516439
strongly_critical,0.9,0.0,0.0,0.25,28,1,8.754618962311348,5.852790113074538
strongly_critical,0.9,0.0,0.0,0.25,28,7,8.527153047927992,5.6135876096061335
strongly_critical,0.9,0.0,0.0,0.25,28,14,8.282901571917101,5.299304555021531
strongly_critical,0.9,0.0,0.0,0.25,28,21,8.049800348755955,5.02398121659879
strongly_critical,0.9,0.0,0.0,0.25,28,28,7.980730829974277,4.951356639795684
strongly_critical,0.9,0.0,0.0,0.5,1,1,8.302727646326867,5.612257467515946
