date,age,dose,VOC,e_s,e_i,e_h
2021-09-06,"[75, 85)",full,delta,0.5978370444016345,0.279756909108509,0.8420089607117835
2021-09-06,"[75, 85)",full,omicron,0.02592813202016506,0.15814174771933157,0.49854909758276467
2021-09-06,"[75, 85)",boosted,WT,0.87,0.62,0.94
2021-09-06,"[75, 85)",boosted,abc,0.87,0.62,0.94
2021-09-06,"[75, 85)",boosted,delta,0.8,0.34,0.94
2021-09-06,"[75, 85)",boosted,omicron,0.45,0.34,0.87
2021-09-06,"[85, 120)",none,WT,0.0,0.0,0.0
2021-09-06,"[85, 120)",none,abc,0.0,0.0,0.0
2021-09-06,"[85, 120)",none,delta,0.0,0.0,0.0
2021-09-06,"[85, 120)",none,omicron,0.0,0.0,0.0
2021-09-06,"[85, 120)",partial,WT,0.1926846437923769,0.13731549327732606,0.20818800593659112
2021-09-06,"[85, 120)",partial,abc,0.1926846437923769,0.13731549327732606,0.20818800593659112
2021-09-06,"[85, 120)",partial,delta,0.17496651562756063,0.08416110878287726,0.20818800593659112
2021-09-06,"[85, 120)",partial,omicron,0.011073830103010166,0.04872485245324473,0.14617455735973417
2021-09-06,"[85, 120)",full,WT,0.6699343847193082,0.4547362360374463,0.8268292071453638
2021-09-06,"[85, 120)",full,abc,0.6699343847193082,0.4547362360374463,0.8268292071453638
2021-09-06,"[85, 120)",full,delta,0.5725459525257741,0.2669174561926231,0.8268292071453638
2021-09-06,"[85, 120)",full,omicron,0.023777858938877162,0.15040440512228614,0.4773382057210874
2021-09-06,"[85, 120)",boosted,WT,0.87,0.62,0.94
2021-09-06,"[85, 120)",boosted,abc,0.87,0.62,0.94
2021-09-06,"[85, 120)",boosted,delta,0.8,0.34,0.94
2021-09-06,"[85, 120)",boosted,omicron,0.45,0.34,0.87
2021-09-13,"[0, 12)",none,WT,0.0,0.0,0.0
2021-09-13,"[0, 12)",none,abc,0.0,0.0,0.0
2021-09-13,"[0, 12)",none,delta,0.0,0.0,0.0
2021-09-13,"[0, 12)",none,omicron,0.0,0.0,0.0
2021-09-13,"[0, 12)",partial,WT,0.3552094964668553,0.25313780207982794,0.383789570895223
2021-09-13,"[0, 12)",partial,abc,0.3552094964668553,0.25313780207982794,0.383789570895223
2021-09-13,"[0, 12)",partial,delta,0.32254655426300655,0.15514897546828163,0.383789570895223
2021-09-13,"[0, 12)",partial,omicron,0.02041433887740548,0.0898230910605841,0.2694692731817523
2021-09-13,"[0, 12)",full,WT,0.8266848798936001,0.583477617398072,0.9168546506189144
2021-09-13,"[0, 12)",full,abc,0.8266848798936001,0.583477617398072,0.9168546506189144
2021-09-13,"[0, 12)",full,delta,0.7417026620137457,0.35455345720011444,0.9168546506189144
2021-09-13,"[0, 12)",full,omicron,0.04309752204420372,0.20416198078676667,0.6193948798520704
2021-09-13,"[0, 12)",boosted,WT,0.87,0.62,0.94
2021-09-13,"[0, 12)",boosted,abc,0.87,0.62,0.94
2021-09-13,"[0, 12)",boosted,delta,0.8,0.34,0.94
2021-09-13,"[0, 12)",boosted,omicron,0.45,0.34,0.87
2021-09-13,"[12, 18)",none,WT,0.0,0.0,0.0
2021-09-13,"[12, 18)",none,abc,0.0,0.0,0.0
2021-09-13,"[12, 18)",none,delta,0.0,0.0,0.0
2021-09-13,"[12, 18)",none,omicron,0.0,0.0,0.0
2021-09-13,"[12, 18)",partial,WT,0.35495793295223677,0.252958526931479,0.3835177666380489
2021-09-13,"[12, 18)",partial,abc,0.35495793295223677,0.252958526931479,0.3835177666380489
2021-09-13,"[12, 18)",partial,delta,0.32231812302559426,0.15503909715155167,0.3835177666380489
2021-09-13,"[12, 18)",partial,omicron,0.020399881204151538,0.08975947729826678,0.26927843189480033
2021-09-13,"[12, 18)",full,WT,0.8265315501908806,0.5833484265057017,0.9167726130758711
2021-09-13,"[12, 18)",full,abc,0.8265315501908806,0.5833484265057017,0.9167726130758711
2021-09-13,"[12, 18)",full,delta,0.7415318531585882,0.354463512485378,0.9167726130758711
2021-09-13,"[12, 18)",full,omicron,0.04307339418786277,0.2041060280406299,0.6192512804053918
2021-09-13,"[12, 18)",boosted,WT,0.87,0.62,0.94
2021-09-13,"[12, 18)",boosted,abc,0.87,0.62,0.94
2021-09-13,"[12, 18)",boosted,delta,0.8,0.34,0.94
2021-09-13,"[12, 18)",boosted,omicron,0.45,0.34,0.87
2021-09-13,"[18, 25)",none,WT,0.0,0.0,0.0
2021-09-13,"[18, 25)",none,abc,0.0,0.0,0.0
2021-09-13,"[18, 25)",none,delta,0.0,0.0,0.0
2021-09-13,"[18, 25)",none,omicron,0.0,0.0,0.0
2021-09-13,"[18, 25)",partial,WT,0.3008676243857571,0.2144114104818039,0.32507536427886397
2021-09-13,"[18, 25)",partial,abc,0.3008676243857571,0.2144114104818039,0.32507536427886397
2021-09-13,"[18, 25)",partial,delta,0.27320163593649205,0.13141344513400885,0.32507536427886397
2021-09-13,"[18, 25)",partial,omicron,0.01729124278079064,0.07608146823547882,0.22824440470643645
2021-09-13,"[18, 25)",full,WT,0.779716962098062,0.5445065207764452,0.89062286395507
2021-09-13,"[18, 25)",full,abc,0.779716962098062,0.5445065207764452,0.89062286395507
2021-09-13,"[18, 25)",full,delta,0.6903693080518261,0.32778410333357094,0.89062286395507
2021-09-13,"[18, 25)",full,omicron,0.036698042263148815,0.18764791621144494,0.5762667385541691
2021-09-13,"[18, 25)",boosted,WT,0.8683098009412673,0.6185663465361332,0.9391113948550331
2021-09-13,"[18, 25)",boosted,abc,0.8683098009412673,0.6185663465361332,0.9391113948550331
2021-09-13,"[18, 25)",boosted,delta,0.7980143389279708,0.3393384805870819,0.9391113948550331
2021-09-13,"[18, 25)",boosted,omicron,0.44168912219567497,0.33811659891750223,0.8664003896176502
2021-09-13,"[25, 35)",none,WT,0.0,0.0,0.0
2021-09-13,"[25, 35)",none,abc,0.0,0.0,0.0
2021-09-13,"[25, 35)",none,delta,0.0,0.0,0.0
2021-09-13,"[25, 35)",none,omicron,0.0,0.0,0.0
2021-09-13,"[25, 35)",partial,WT,0.28697273045281546,0.2045093021617765,0.31006249037430633
2021-09-13,"[25, 35)",partial,abc,0.28697273045281546,0.2045093021617765,0.31006249037430633
2021-09-13,"[25, 35)",partial,delta,0.260584433399683,0.12534441100237914,0.31006249037430633
2021-09-13,"[25, 35)",partial,omicron,0.016492685658207783,0.07256781689611425,0.21770345068834274
2021-09-13,"[25, 35)",full,WT,0.7678653511040662,0.5347252198673327,0.8839045967216291
2021-09-13,"[25, 35)",full,abc,0.7678653511040662,0.5347252198673327,0.8839045967216291
2021-09-13,"[25, 35)",full,delta,0.677502003714245,0.32109684253176385,0.8839045967216291
2021-09-13,"[25, 35)",full,omicron,0.035163065591115844,0.18353458679389328,0.5654586116488499
2021-09-13,"[25, 35)",boosted,WT,0.868281645199433,0.6185424643924294,0.939096592257123
2021-09-13,"[25, 35)",boosted,abc,0.868281645199433,0.6185424643924294,0.939096592257123
2021-09-13,"[25, 35)",boosted,delta,0.7979812613089615,0.33932746083783266,0.939096592257123
2021-09-13,"[25, 35)",boosted,omicron,0.4415506775972912,0.33808522476995717,0.8663404264434278
2021-09-13,"[35, 45)",none,WT,0.0,0.0,0.0
2021-09-13,"[35, 45)",none,abc,0.0,0.0,0.0
2021-09-13,"[35, 45)",none,delta,0.0,0.0,0.0
2021-09-13,"[35, 45)",none,omicron,0.0,0.0,0.0
2021-09-13,"[35, 45)",partial,WT,0.27484336175259905,0.19586538423748434,0.29695719545683114
2021-09-13,"[35, 45)",partial,abc,0.27484336175259905,0.19586538423748434,0.29695719545683114
2021-09-13,"[35, 45)",partial,delta,0.24957040894776233,0.12004652582297429,0.29695719545683114
2021-09-13,"[35, 45)",partial,omicron,0.015795595503022935,0.06950062021330092,0.20850186063990273
2021-09-13,"[35, 45)",full,WT,0.7568118499364542,0.5255231999616752,0.8777938205049158
2021-09-13,"[35, 45)",full,abc,0.7568118499364542,0.5255231999616752,0.8777938205049158
2021-09-13,"[35, 45)",full,delta,0.6653714910891169,0.314758456124939,0.8777938205049158
2021-09-13,"[35, 45)",full,omicron,0.03362151865801948,0.17961799645177756,0.5552656925408916
2021-09-13,"[35, 45)",boosted,WT,0.868225676955689,0.6184949912465325,0.9390671675162391
2021-09-13,"[35, 45)",boosted,abc,0.868225676955689,0.6184949912465325,0.9390671675162391
2021-09-13,"[35, 45)",boosted,delta,0.7979155093122969,0.3393055556784656,0.9390671675162391
2021-09-13,"[35, 45)",boosted,omicron,0.4412754761455594,0.338022858949607,0.8662212310917194
2021-09-13,"[45, 55)",none,WT,0.0,0.0,0.0
2021-09-13,"[45, 55)",none,abc,0.0,0.0,0.0
2021-09-13,"[45, 55)",none,delta,0.0,0.0,0.0
2021-09-13,"[45, 55)",none,omicron,0.0,0.0,0.0
2021-09-13,"[45, 55)",partial,WT,0.25719477608028607,0.18328823122962914,0.27788860863847
2021-09-13,"[45, 55)",partial,abc,0.25719477608028607,0.18328823122962914,0.27788860863847
2021-09-13,"[45, 55)",partial,delta,0.23354468172807588,0.1123379481729985,0.27788860863847
2021-09-13,"[45, 55)",partial,omicron,0.014781308970131383,0.0650377594685781,0.19511327840573425
2021-09-13,"[45, 55)",full,WT,0.7441092520911193,0.5150237776664706,0.8706319510913874
2021-09-13,"[45, 55)",full,abc,0.7441092520911193,0.5150237776664706,0.8706319510913874
2021-09-13,"[45, 55)",full,delta,0.6515549369498914,0.30757216772381135,0.8706319510913874
2021-09-13,"[45, 55)",full,omicron,0.031970441114471726,0.17519506089699138,0.5436595782137792
2021-09-13,"[45, 55)",boosted,WT,0.8680399875659413,0.6183374865813631,0.938969543188357
2021-09-13,"[45, 55)",boosted,abc,0.8680399875659413,0.6183374865813631,0.938969543188357
2021-09-13,"[45, 55)",boosted,delta,0.7976973597453533,0.3392328795428019,0.938969543188357
2021-09-13,"[45, 55)",boosted,omicron,0.44036242284584304,0.3378159439144504,0.8658257691183058
2021-09-13,"[55, 65)",none,WT,0.0,0.0,0.0
2021-09-13,"[55, 65)",none,abc,0.0,0.0,0.0
2021-09-13,"[55, 65)",none,delta,0.0,0.0,0.0
2021-09-13,"[55, 65)",none,omicron,0.0,0.0,0.0
2021-09-13,"[55, 65)",partial,WT,0.243971937929423,0.17386505921407155,0.2636018639697214
2021-09-13,"[55, 65)",partial,abc,0.243971937929423,0.17386505921407155,0.2636018639697214
2021-09-13,"[55, 65)",partial,delta,0.22153773674051055,0.10656245564733419,0.2636018639697214
2021-09-13,"[55, 65)",partial,omicron,0.014021375743070288,0.06169405326950927,0.1850821598085278
2021-09-13,"[55, 65)",full,WT,0.7312205274485326,0.5043979527938709,0.8633135514138295
2021-09-13,"[55, 65)",full,abc,0.7312205274485326,0.5043979527938709,0.8633135514138295
2021-09-13,"[55, 65)",full,delta,0.637580872233783,0.30031596147673384,0.8633135514138295
2021-09-13,"[55, 65)",full,omicron,0.030336816345948592,0.1707354653600367,0.5319224402421393
2021-09-13,"[55, 65)",boosted,WT,0.8681112142863738,0.618397947449743,0.9390069142407199
2021-09-13,"[55, 65)",boosted,abc,0.8681112142863738,0.618397947449743,0.9390069142407199
2021-09-13,"[55, 65)",boosted,delta,0.7977811289773457,0.33926075681189444,0.9390069142407199
2021-09-13,"[55, 65)",boosted,omicron,0.44072437895198185,0.33789589076205556,0.8659781349462827
2021-09-13,"[65, 75)",none,WT,0.0,0.0,0.0
2021-09-13,"[65, 75)",none,abc,0.0,0.0,0.0
2021-09-13,"[65, 75)",none,delta,0.0,0.0,0.0
2021-09-13,"[65, 75)",none,omicron,0.0,0.0,0.0
2021-09-13,"[65, 75)",partial,WT,0.22415821907995906,0.15974493773514326,0.2421939378565075
2021-09-13,"[65, 75)",partial,abc,0.22415821907995906,0.15974493773514326,0.2421939378565075
2021-09-13,"[65, 75)",partial,delta,0.20354596904961803,0.09790818764412006,0.2421939378565075
2021-09-13,"[65, 75)",partial,omicron,0.012882656268963165,0.05668368758343793,0.1700510627503138
2021-09-13,"[65, 75)",full,WT,0.715260130416932,0.491223248846775,0.8542884106567847
2021-09-13,"[65, 75)",full,abc,0.715260130416932,0.491223248846775,0.8542884106567847
2021-09-13,"[65, 75)",full,delta,0.6202498023728273,0.291310178336156,0.8542884106567847
2021-09-13,"[65, 75)",full,omicron,0.02830055405542082,0.16519743600866427,0.5173649640040074
2021-09-13,"[65, 75)",boosted,WT,0.8680949868851437,0.6183841712075802,0.9389984027617019
2021-09-13,"[65, 75)",boosted,abc,0.8680949868851437,0.6183841712075802,0.9389984027617019
2021-09-13,"[65, 75)",boosted,delta,0.7977620408192719,0.3392544055993407,0.9389984027617019
2021-09-13,"[65, 75)",boosted,omicron,0.44064150135286106,0.33787765625444866,0.8659433980126167
2021-09-13,"[75, 85)",none,WT,0.0,0.0,0.0
2021-09-13,"[75, 85)",none,abc,0.0,0.0,0.0
2021-09-13,"[75, 85)",none,delta,0.0,0.0,0.0
2021-09-13,"[75, 85)",none,omicron,0.0,0.0,0.0
2021-09-13,"[75, 85)",partial,WT,0.20760546861145243,0.14794872475758677,0.22430935689053477
2021-09-13,"[75, 85)",partial,abc,0.20760546861145243,0.14794872475758677,0.22430935689053477
2021-09-13,"[75, 85)",partial,delta,0.18851531057821544,0.09067825065787577,0.22430935689053477
2021-09-13,"[75, 85)",partial,omicron,0.01193134877077313,0.05249793459140177,0.1574938037742053
2021-09-13,"[75, 85)",full,WT,0.6846403596037447,0.46629053847008084,0.8363056356631176
2021-09-13,"[75, 85)",full,abc,0.6846403596037447,0.46629053847008084,0.8363056356631176
2021-09-13,"[75, 85)",full,delta,0.5875603895066204,0.2744708965151428,0.8363056356631176
2021-09-13,"[75, 85)",full,omicron,0.02487312547280577,0.1549195760183193,0.4899229063195273
2021-09-13,"[75, 85)",boosted,WT,0.8688867771950132,0.6190557468824877,0.9394147343137516
2021-09-13,"[75, 85)",boosted,abc,0.8688867771950132,0.6190557468824877,0.9394147343137516
2021-09-13,"[75, 85)",boosted,delta,0.7986921758257192,0.3395643007297886,0.9394147343137516
2021-09-13,"[75, 85)",boosted,omicron,0.44452617213728063,0.33875952774607193,0.8676291737082711
2021-09-13,"[85, 120)",none,WT,0.0,0.0,0.0
2021-09-13,"[85, 120)",none,abc,0.0,0.0,0.0
2021-09-13,"[85, 120)",none,delta,0.0,0.0,0.0
2021-09-13,"[85, 120)",none,omicron,0.0,0.0,0.0
2021-09-13,"[85, 120)",partial,WT,0.18662268576452623,0.13299547721150146,0.20163830415937317
2021-09-13,"[85, 120)",partial,abc,0.18662268576452623,0.13299547721150146,0.20163830415937317
2021-09-13,"[85, 120)",partial,delta,0.1694619790275583,0.08151335700059767,0.20163830415937317
2021-09-13,"[85, 120)",partial,omicron,0.010725441710604956,0.0471919435266618,0.1415758305799854
2021-09-13,"[85, 120)",full,WT,0.6606592014062966,0.4472471708272179,0.821250545438681
2021-09-13,"[85, 120)",full,abc,0.6606592014062966,0.4472471708272179,0.821250545438681
2021-09-13,"[85, 120)",full,delta,0.5627470401539925,0.26189647632859225,0.821250545438681
2021-09-13,"[85, 120)",full,omicron,0.02281566876171604,0.14735372465755775,0.4691151421388712
2021-09-13,"[85, 120)",boosted,WT,0.8692954563038298,0.6194023949396723,0.9396295932422657
2021-09-13,"[85, 120)",boosted,abc,0.8692954563038298,0.6194023949396723,0.9396295932422657
2021-09-13,"[85, 120)",boosted,delta,0.799172295722329,0.3397242518093608,0.9396295932422657
2021-09-13,"[85, 120)",boosted,omicron,0.4465356881862969,0.33921492184415913,0.8684995360218372
2021-09-20,"[0, 12)",none,WT,0.0,0.0,0.0
2021-09-20,"[0, 12)",none,abc,0.0,0.0,0.0
2021-09-20,"[0, 12)",none,delta,0.0,0.0,0.0
2021-09-20,"[0, 12)",none,omicron,0.0,0.0,0.0
2021-09-20,"[0, 12)",partial,WT,0.3462683295444705,0.24676593599720892,0.3741289997377038
2021-09-20,"[0, 12)",partial,abc,0.3462683295444705,0.24676593599720892,0.3741289997377038
2021-09-20,"[0, 12)",partial,delta,0.31442756360934687,0.15124363819183773,0.3741289997377038
2021-09-20,"[0, 12)",partial,omicron,0.019900478709452333,0.08756210632159026,0.2626863189647708
2021-09-20,"[0, 12)",full,WT,0.8186325593658476,0.5767221137859848,0.912493609156628
2021-09-20,"[0, 12)",full,abc,0.8186325593658476,0.5767221137859848,0.912493609156628
2021-09-20,"[0, 12)",full,delta,0.7327802357437203,0.34986781313383375,0.912493609156628
2021-09-20,"[0, 12)",full,omicron,0.04187965428580864,0.20125390530013898,0.611895129908583
2021-09-20,"[0, 12)",boosted,WT,0.8671581068438498,0.6175894614624213,0.9385059032739644
2021-09-20,"[0, 12)",boosted,abc,0.8671581068438498,0.6175894614624213,0.9385059032739644
2021-09-20,"[0, 12)",boosted,delta,0.796661318332963,0.338887724210637,0.9385059032739644
2021-09-20,"[0, 12)",boosted,omicron,0.43602612714065647,0.33683325782310536,0.8639476311635876
2021-09-20,"[12, 18)",none,WT,0.0,0.0,0.0
2021-09-20,"[12, 18)",none,abc,0.0,0.0,0.0
2021-09-20,"[12, 18)",none,delta,0.0,0.0,0.0
2021-09-20,"[12, 18)",none,omicron,0.0,0.0,0.0
2021-09-20,"[12, 18)",partial,WT,0.34599918478501657,0.24657413168587386,0.37383819965277654
2021-09-20,"[12, 18)",partial,abc,0.34599918478501657,0.24657413168587386,0.37383819965277654
2021-09-20,"[12, 18)",partial,delta,0.3141831677932909,0.1511260807106969,0.37383819965277654
2021-09-20,"[12, 18)",partial,omicron,0.019885010619828537,0.08749404672724556,0.2624821401817367
2021-09-20,"[12, 18)",full,WT,0.8184443751887636,0.5765638844826948,0.9123923428748322
2021-09-20,"[12, 18)",full,abc,0.8184443751887636,0.5765638844826948,0.9123923428748322
2021-09-20,"[12, 18)",full,delta,0.732571140017485,0.349757853145229,0.9123923428748322
2021-09-20,"[12, 18)",full,omicron,0.04185063007031185,0.20118557958388156,0.6117193580680228
2021-09-20,"[12, 18)",boosted,WT,0.8672663304970006,0.6176812584696499,0.9385628007704456
2021-09-20,"[12, 18)",boosted,abc,0.8672663304970006,0.6176812584696499,0.9385628007704456
2021-09-20,"[12, 18)",boosted,delta,0.7967884604550843,0.3389300813798274,0.9385628007704456
2021-09-20,"[12, 18)",boosted,omicron,0.4365582736663739,0.3369538522255476,0.8641781146581117
2021-09-20,"[18, 25)",none,WT,0.0,0.0,0.0
2021-09-20,"[18, 25)",none,abc,0.0,0.0,0.0
2021-09-20,"[18, 25)",none,delta,0.0,0.0,0.0
2021-09-20,"[18, 25)",none,omicron,0.0,0.0,0.0
2021-09-20,"[18, 25)",partial,WT,0.29261332597668127,0.2085290369029223,0.31615692691733377
2021-09-20,"[18, 25)",partial,abc,0.29261332597668127,0.2085290369029223,0.31615692691733377
2021-09-20,"[18, 25)",partial,delta,0.2657063534730784,0.12780811939211367,0.31615692691733377
2021-09-20,"[18, 25)",partial,omicron,0.0168168578147518,0.07399417438490791,0.22198252315472378
2021-09-20,"[18, 25)",full,WT,0.7707213865749112,0.5370388239640074,0.885606524640485
2021-09-20,"[18, 25)",full,abc,0.7707213865749112,0.5370388239640074,0.885606524640485
2021-09-20,"[18, 25)",full,delta,0.6805315934795644,0.32265241844513676,0.885606524640485
2021-09-20,"[18, 25)",full,omicron,0.03546875307012995,0.1844814092061171,0.5680013362854875
2021-09-20,"[18, 25)",boosted,WT,0.8654741974002572,0.6161623933991192,0.9376185131364395
2021-09-20,"[18, 25)",boosted,abc,0.8654741974002572,0.6161623933991192,0.9376185131364395
2021-09-20,"[18, 25)",boosted,delta,0.7946855736551182,0.3382286709702363,0.9376185131364395
2021-09-20,"[18, 25)",boosted,omicron,0.4280703040996097,0.3349728515914321,0.8603800598515557
2021-09-20,"[25, 35)",none,WT,0.0,0.0,0.0
2021-09-20,"[25, 35)",none,abc,0.0,0.0,0.0
2021-09-20,"[25, 35)",none,delta,0.0,0.0,0.0
2021-09-20,"[25, 35)",none,omicron,0.0,0.0,0.0
2021-09-20,"[25, 35)",partial,WT,0.2787828551236836,0.19867283928354462,0.30121365955892254
2021-09-20,"[25, 35)",partial,abc,0.2787828551236836,0.19867283928354462,0.30121365955892254
2021-09-20,"[25, 35)",partial,delta,0.2531476500548391,0.12176722407701121,0.30121365955892254
2021-09-20,"[25, 35)",partial,omicron,0.016022003168027793,0.07049681393932228,0.21149044181796686
2021-09-20,"[25, 35)",full,WT,0.7585936116227983,0.52704933020653,0.878695038704902
2021-09-20,"[25, 35)",full,abc,0.7585936116227983,0.52704933020653,0.878695038704902
2021-09-20,"[25, 35)",full,delta,0.667396796091667,0.31583485738588624,0.878695038704902
2021-09-20,"[25, 35)",full,omicron,0.03392943395719315,0.18029258616526522,0.5569694564222933
2021-09-20,"[25, 35)",boosted,WT,0.8659072438417017,0.6165296071330959,0.9378463553698505
2021-09-20,"[25, 35)",boosted,abc,0.8659072438417017,0.6165296071330959,0.9378463553698505
2021-09-20,"[25, 35)",boosted,delta,0.7951941121803334,0.33839815869897083,0.9378463553698505
2021-09-20,"[25, 35)",boosted,omicron,0.43017291785372574,0.3354540805848731,0.8613007802865782
2021-09-20,"[35, 45)",none,WT,0.0,0.0,0.0
2021-09-20,"[35, 45)",none,abc,0.0,0.0,0.0
2021-09-20,"[35, 45)",none,delta,0.0,0.0,0.0
2021-09-20,"[35, 45)",none,omicron,0.0,0.0,0.0
2021-09-20,"[35, 45)",partial,WT,0.266723790103597,0.19007902283244843,0.28818432493951857
2021-09-20,"[35, 45)",partial,abc,0.266723790103597,0.19007902283244843,0.28818432493951857
2021-09-20,"[35, 45)",partial,delta,0.24219746457682947,0.1165000462521458,0.28818432493951857
2021-09-20,"[35, 45)",partial,omicron,0.015328953454229712,0.06744739519861073,0.20234218559583222
2021-09-20,"[35, 45)",full,WT,0.7472311767877245,0.5176137386994782,0.872370725577233
2021-09-20,"[35, 45)",full,abc,0.7472311767877245,0.5176137386994782,0.872370725577233
2021-09-20,"[35, 45)",full,delta,0.654966018677849,0.3093500482181682,0.872370725577233
2021-09-20,"[35, 45)",full,omicron,0.03238426110051263,0.17629112055088783,0.5465253493127418
2021-09-20,"[35, 45)",boosted,WT,0.8656647058664136,0.6163239852796036,0.9377186717163521
2021-09-20,"[35, 45)",boosted,abc,0.8656647058664136,0.6163239852796036,0.9377186717163521
2021-09-20,"[35, 45)",boosted,delta,0.7949093839055466,0.33830323322110956,0.9377186717163521
2021-09-20,"[35, 45)",boosted,omicron,0.4290069492853402,0.3351851314293108,0.8607857790114604
2021-09-20,"[45, 55)",none,WT,0.0,0.0,0.0
2021-09-20,"[45, 55)",none,abc,0.0,0.0,0.0
2021-09-20,"[45, 55)",none,delta,0.0,0.0,0.0
2021-09-20,"[45, 55)",none,omicron,0.0,0.0,0.0
2021-09-20,"[45, 55)",partial,WT,0.24934446344548894,0.1776937555588542,0.26940666165374666
2021-09-20,"[45, 55)",partial,abc,0.24934446344548894,0.1776937555588542,0.26940666165374666
2021-09-20,"[45, 55)",partial,delta,0.22641623692176582,0.10890907598768482,0.26940666165374666
2021-09-20,"[45, 55)",partial,omicron,0.014330141577326951,0.06305262294023858,0.18915786882071575
