date,age,dose,VOC,e_s,e_i,e_h
2022-02-28,"[25, 35)",full,WT,0.5440635490513058,0.3548855871800521,0.43981029803689375
2022-02-28,"[25, 35)",full,abc,0.5440635490513058,0.3548855871800521,0.43981029803689375
2022-02-28,"[25, 35)",full,delta,0.4424647171717084,0.20101927391012567,0.5282251120276007
2022-02-28,"[25, 35)",full,omicron,0.012846327603906589,0.11075926533104612,0.3594699273801609
2022-02-28,"[25, 35)",boosted,WT,0.7676757948326814,0.5342389240884312,0.5102710291731882
2022-02-28,"[25, 35)",boosted,abc,0.7676757948326814,0.5342389240884312,0.5102710291731882
2022-02-28,"[25, 35)",boosted,delta,0.6818662964869644,0.29995554061393653,0.6513344150749908
2022-02-28,"[25, 35)",boosted,omicron,0.13950418317580507,0.23826644527967916,0.6102671080810078
2022-02-28,"[35, 45)",partial,WT,0.12362408909012033,0.08809992555847658,0.017604895201522548
2022-02-28,"[35, 45)",partial,abc,0.12362408909012033,0.08809992555847658,0.017604895201522548
2022-02-28,"[35, 45)",partial,delta,0.11225635675999439,0.05399672856809857,0.03523057540328307
2022-02-28,"[35, 45)",partial,omicron,0.007104832706328756,0.03126126390784654,0.08890149642790861
2022-02-28,"[35, 45)",full,WT,0.5309567972691335,0.3446206368903549,0.435382188252527
2022-02-28,"[35, 45)",full,abc,0.5309567972691335,0.3446206368903549,0.435382188252527
2022-02-28,"[35, 45)",full,delta,0.42913451210330306,0.19432300754526188,0.5202022768841554
2022-02-28,"[35, 45)",full,omicron,0.011855060608746922,0.10676037250001152,0.34863116357205026
2022-02-28,"[35, 45)",boosted,WT,0.7590599166270448,0.5271018830851506,0.5078126726394369
2022-02-28,"[35, 45)",boosted,abc,0.7590599166270448,0.5271018830851506,0.5078126726394369
2022-02-28,"[35, 45)",boosted,delta,0.672088086525294,0.29658403529717536,0.6471283597691663
2022-02-28,"[35, 45)",boosted,omicron,0.12446875331456894,0.2306322384035616,0.5979722809356737
2022-02-28,"[45, 55)",partial,WT,0.11365025395062645,0.08099213499929697,0.016184554524552607
2022-02-28,"[45, 55)",partial,abc,0.11365025395062645,0.08099213499929697,0.016184554524552607
2022-02-28,"[45, 55)",partial,delta,0.10319965588620106,0.04964034080602075,0.0323882171418143
2022-02-28,"[45, 55)",partial,omicron,0.006531623790265889,0.028739144677169908,0.08172903614486549
2022-02-28,"[45, 55)",full,WT,0.5180674719185847,0.33460706450802236,0.4309208711130474
2022-02-28,"[45, 55)",full,abc,0.5180674719185847,0.33460706450802236,0.4309208711130474
2022-02-28,"[45, 55)",full,delta,0.4161565502175566,0.18783763974975742,0.5121915604333278
2022-02-28,"[45, 55)",full,omicron,0.010957366601431864,0.10290495160546946,0.33807924134122624
2022-02-28,"[45, 55)",boosted,WT,0.747185366291612,0.5172896763109768,0.5043997280947377
2022-02-28,"[45, 55)",boosted,abc,0.747185366291612,0.5172896763109768,0.5043997280947377
2022-02-28,"[45, 55)",boosted,delta,0.658659983978652,0.29193745825111334,0.6412998915764224
2022-02-28,"[45, 55)",boosted,omicron,0.10612478352844568,0.22036608949171158,0.581202312515766
2022-02-28,"[55, 65)",partial,WT,0.10650670953367421,0.07590133323089425,0.015167266132351089
2022-02-28,"[55, 65)",partial,abc,0.10650670953367421,0.07590133323089425,0.015167266132351089
2022-02-28,"[55, 65)",partial,delta,0.0967129891167846,0.04652017198022552,0.03035243930854207
2022-02-28,"[55, 65)",partial,omicron,0.00612107526055599,0.02693273114644635,0.07659191608080317
2022-02-28,"[55, 65)",full,WT,0.5066706549005547,0.3258030590721033,0.4269102969523937
2022-02-28,"[55, 65)",full,abc,0.5066706549005547,0.3258030590721033,0.4269102969523937
2022-02-28,"[55, 65)",full,delta,0.4047622833690041,0.18216484120321408,0.5050337544761567
2022-02-28,"[55, 65)",full,omicron,0.010211101980530457,0.09954356585121196,0.32881523570119064
2022-02-28,"[55, 65)",boosted,WT,0.7350141989260615,0.5072733094867944,0.5008583137729162
2022-02-28,"[55, 65)",boosted,abc,0.7350141989260615,0.5072733094867944,0.5008583137729162
2022-02-28,"[55, 65)",boosted,delta,0.6449781084648317,0.28717496524892183,0.6352710463756918
2022-02-28,"[55, 65)",boosted,omicron,0.09033971375119461,0.21024987284612576,0.5643029529984188
2022-02-28,"[65, 75)",partial,WT,0.09754982554235574,0.0695182664784604,0.013891746084762254
2022-02-28,"[65, 75)",partial,abc,0.09754982554235574,0.0695182664784604,0.013891746084762254
2022-02-28,"[65, 75)",partial,delta,0.08857972664190919,0.04260796977712088,0.02779989328650773
2022-02-28,"[65, 75)",partial,omicron,0.005606311812779065,0.02466777197622788,0.07015077345220987
2022-02-28,"[65, 75)",full,WT,0.49444650448124194,0.3163883271123925,0.42257727940200246
2022-02-28,"[65, 75)",full,abc,0.49444650448124194,0.3163883271123925,0.42257727940200246
2022-02-28,"[65, 75)",full,delta,0.39258719345331033,0.17611635660506134,0.49731886212606347
2022-02-28,"[65, 75)",full,omicron,0.009446058265209372,0.0959666434376781,0.318916551943656
2022-02-28,"[65, 75)",boosted,WT,0.7067372082536988,0.48411400632202584,0.4925135647347943
2022-02-28,"[65, 75)",boosted,abc,0.7067372082536988,0.48411400632202584,0.4925135647347943
2022-02-28,"[65, 75)",boosted,delta,0.6134137950211012,0.2761107889866453,0.6211158069967497
2022-02-28,"[65, 75)",boosted,omicron,0.06192856602003184,0.18786324678461036,0.5258322797586931
2022-02-28,"[75, 85)",partial,WT,0.09056357253987093,0.06453955744220687,0.012896857039550296
2022-02-28,"[75, 85)",partial,abc,0.09056357253987093,0.06453955744220687,0.012896857039550296
2022-02-28,"[75, 85)",partial,delta,0.08223588770861841,0.03955650294844936,0.02580894059272467
2022-02-28,"[75, 85)",partial,omicron,0.005204803019532811,0.022901133285944373,0.06512676598800034
2022-02-28,"[75, 85)",full,WT,0.47308558843825743,0.3001900928949512,0.41463912384802143
2022-02-28,"[75, 85)",full,abc,0.47308558843825743,0.3001900928949512,0.41463912384802143
2022-02-28,"[75, 85)",full,delta,0.3717192832952997,0.16585227564141442,0.4834326776438981
2022-02-28,"[75, 85)",full,omicron,0.008300962980321673,0.0899489054666021,0.3019516997121862
2022-02-28,"[75, 85)",boosted,WT,0.6897642575767423,0.4702860414418019,0.48742548783176537
2022-02-28,"[75, 85)",boosted,abc,0.6897642575767423,0.4702860414418019,0.48742548783176537
2022-02-28,"[75, 85)",boosted,delta,0.5946131123079637,0.26946991285520777,0.6125193256284146
2022-02-28,"[75, 85)",boosted,omicron,0.048709486819382614,0.17511011338999585,0.5032471495703491
2022-02-28,"[85, 120)",partial,WT,0.08257381232243269,0.0588457053332279,0.011759061870756335
2022-02-28,"[85, 120)",partial,abc,0.08257381232243269,0.0588457053332279,0.011759061870756335
2022-02-28,"[85, 120)",partial,delta,0.07498081808588716,0.0360667226235913,0.023532006931442754
2022-02-28,"[85, 120)",partial,omicron,0.004745621397840961,0.02088073415050022,0.05938110877298432
2022-02-28,"[85, 120)",full,WT,0.45742631711260245,0.28864706481328706,0.4083190353737544
2022-02-28,"[85, 120)",full,abc,0.45742631711260245,0.28864706481328706,0.4083190353737544
2022-02-28,"[85, 120)",full,delta,0.3569528975297768,0.1587233592379971,0.47270623399845046
2022-02-28,"[85, 120)",full,omicron,0.007686922194837551,0.08583700851725264,0.28994891527577527
2022-02-28,"[85, 120)",boosted,WT,0.6571763958934026,0.44390393296946773,0.47747147485861585
2022-02-28,"[85, 120)",boosted,abc,0.6571763958934026,0.44390393296946773,0.47747147485861585
2022-02-28,"[85, 120)",boosted,delta,0.5588481448693287,0.2567201387421095,0.59578172222462
2022-02-28,"[85, 120)",boosted,omicron,0.030227723450988765,0.15212186971344316,0.46102471112526555
2022-03-07,"[0, 12)",partial,WT,0.20997826319701143,0.14963968181855983,0.029902305815869737
2022-03-07,"[0, 12)",partial,abc,0.20997826319701143,0.14963968181855983,0.029902305815869737
2022-03-07,"[0, 12)",partial,delta,0.19066991715590698,0.09171464369524636,0.05983991541664613
2022-03-07,"[0, 12)",partial,omicron,0.012067716275690308,0.05309795161303737,0.15100116775735573
2022-03-07,"[0, 12)",full,WT,0.6449237675415979,0.43532337769142687,0.47220237642430685
2022-03-07,"[0, 12)",full,abc,0.6449237675415979,0.43532337769142687,0.47220237642430685
2022-03-07,"[0, 12)",full,delta,0.5473997727306353,0.25437720912005346,0.5879871529882316
2022-03-07,"[0, 12)",full,omicron,0.022275066190186828,0.14296863864012743,0.44480049549828343
2022-03-07,"[0, 12)",boosted,WT,0.8053859829055277,0.5656455501348334,0.5208576049815911
2022-03-07,"[0, 12)",boosted,abc,0.8053859829055277,0.5656455501348334,0.5208576049815911
2022-03-07,"[0, 12)",boosted,delta,0.7250021193362104,0.31471265082009,0.6695227489461616
2022-03-07,"[0, 12)",boosted,omicron,0.2233813552077767,0.27347579313695175,0.6653041295334765
2022-03-07,"[12, 18)",partial,WT,0.2096168134653192,0.14938209695229643,0.029850832962205906
2022-03-07,"[12, 18)",partial,abc,0.2096168134653192,0.14938209695229643,0.029850832962205906
2022-03-07,"[12, 18)",partial,delta,0.19034170418115187,0.0915567690997946,0.05973690893853493
2022-03-07,"[12, 18)",partial,omicron,0.012046943302604555,0.05300655053146002,0.15074123927361596
2022-03-07,"[12, 18)",full,WT,0.6444573494029129,0.43494957608629303,0.4720551751098073
2022-03-07,"[12, 18)",full,abc,0.6444573494029129,0.43494957608629303,0.4720551751098073
2022-03-07,"[12, 18)",full,delta,0.546911575801346,0.25412825741406386,0.5877136714939993
2022-03-07,"[12, 18)",full,omicron,0.022230117148666708,0.14281800838975953,0.44440349672712476
2022-03-07,"[12, 18)",boosted,WT,0.8052930222114865,0.5655672381586513,0.5208324144116534
2022-03-07,"[12, 18)",boosted,abc,0.8052930222114865,0.5655672381586513,0.5208324144116534
2022-03-07,"[12, 18)",boosted,delta,0.7248940005569265,0.3146762692806098,0.6694790696734019
2022-03-07,"[12, 18)",boosted,omicron,0.22307487091384112,0.2733794245478829,0.665161975386662
2022-03-07,"[18, 25)",partial,WT,0.13560305007074186,0.09663665637225279,0.01931077917801222
2022-03-07,"[18, 25)",partial,abc,0.13560305007074186,0.09663665637225279,0.01931077917801222
2022-03-07,"[18, 25)",partial,delta,0.12313380408722535,0.05922891842170333,0.038644357386931234
2022-03-07,"[18, 25)",partial,omicron,0.007793278739697807,0.03429042645467036,0.09751589807621874
2022-03-07,"[18, 25)",full,WT,0.5474176729685138,0.357464137519906,0.4410102425159413
2022-03-07,"[18, 25)",full,abc,0.5474176729685138,0.357464137519906,0.4410102425159413
2022-03-07,"[18, 25)",full,delta,0.4457981028773498,0.20267401770227317,0.5303528744685707
2022-03-07,"[18, 25)",full,omicron,0.013058015751875877,0.11173739574233486,0.36218004301063245
2022-03-07,"[18, 25)",boosted,WT,0.7639426058288177,0.5311464337929145,0.509206442662571
2022-03-07,"[18, 25)",boosted,abc,0.7639426058288177,0.5311464337929145,0.509206442662571
2022-03-07,"[18, 25)",boosted,delta,0.6776294526618413,0.2984946944420283,0.6495125958212955
2022-03-07,"[18, 25)",boosted,omicron,0.1332908386827302,0.23496814400813146,0.6049420877622302
2022-03-07,"[25, 35)",partial,WT,0.12791168102464948,0.0911554508451525,0.018215476903113502
2022-03-07,"[25, 35)",partial,abc,0.12791168102464948,0.0911554508451525,0.018215476903113502
2022-03-07,"[25, 35)",partial,delta,0.11614968736721044,0.055869469872835406,0.03645245968214573
2022-03-07,"[25, 35)",partial,omicron,0.007351246035899395,0.03234548255795735,0.09198482219279243
2022-03-07,"[25, 35)",full,WT,0.5364284595364929,0.34896166124728273,0.4371561209772253
2022-03-07,"[25, 35)",full,abc,0.5364284595364929,0.34896166124728273,0.4371561209772253
2022-03-07,"[25, 35)",full,delta,0.4347894651225109,0.19718683793013264,0.5234673524195854
2022-03-07,"[25, 35)",full,omicron,0.012320408014465592,0.10848249017115554,0.3532294908388266
2022-03-07,"[25, 35)",boosted,WT,0.7570444400833598,0.5254354619271483,0.5072347761902717
2022-03-07,"[25, 35)",boosted,abc,0.7570444400833598,0.5254354619271483,0.5072347761902717
2022-03-07,"[25, 35)",boosted,delta,0.6698070271203463,0.2957953642485564,0.6461407607744905
2022-03-07,"[25, 35)",boosted,omicron,0.1214799093327036,0.22888654122986835,0.5951206744248738
2022-03-07,"[35, 45)",partial,WT,0.1197132015919262,0.08531285630688991,0.01704795872532766
2022-03-07,"[35, 45)",partial,abc,0.1197132015919262,0.08531285630688991,0.01704795872532766
2022-03-07,"[35, 45)",partial,delta,0.10870509110071457,0.05228852483325509,0.034116044910779735
2022-03-07,"[35, 45)",partial,omicron,0.00688006905700725,0.030272303850831905,0.08608906922614203
2022-03-07,"[35, 45)",full,WT,0.5234715140557182,0.3388406605171419,0.4327440179645608
2022-03-07,"[35, 45)",full,abc,0.5234715140557182,0.3388406605171419,0.4327440179645608
2022-03-07,"[35, 45)",full,delta,0.42165469548505985,0.190599960681778,0.515496834379068
2022-03-07,"[35, 45)",full,omicron,0.011366394989953616,0.1045547307124862,0.3425497780708314
2022-03-07,"[35, 45)",boosted,WT,0.748468421528308,0.5183498639171805,0.5047687302823531
2022-03-07,"[35, 45)",boosted,abc,0.748468421528308,0.5183498639171805,0.5047687302823531
2022-03-07,"[35, 45)",boosted,delta,0.6601108849738685,0.29243952456126987,0.6419299055904483
2022-03-07,"[35, 45)",boosted,omicron,0.10821738884517021,0.221478885212704,0.5830151339181907
2022-03-07,"[45, 55)",partial,WT,0.1100514320996985,0.07842745735840581,0.015672058278870672
2022-03-07,"[45, 55)",partial,abc,0.1100514320996985,0.07842745735840581,0.015672058278870672
2022-03-07,"[45, 55)",partial,delta,0.09993176018248483,0.04806844160676486,0.031362619578141473
2022-03-07,"[45, 55)",partial,omicron,0.006324794948258536,0.027829097772337545,0.07914102396795294
2022-03-07,"[45, 55)",full,WT,0.5107312402720807,0.3289687578750722,0.4282995319760292
2022-03-07,"[45, 55)",full,abc,0.5107312402720807,0.3289687578750722,0.4282995319760292
2022-03-07,"[45, 55)",full,delta,0.40886858488809485,0.18422127955803094,0.5075395580444186
2022-03-07,"[45, 55)",full,omicron,0.0105024004935712,0.100768306718837,0.33215398185615425
2022-03-07,"[45, 55)",boosted,WT,0.7366921535500625,0.5086445645646127,0.5013571942290351
2022-03-07,"[45, 55)",boosted,abc,0.7366921535500625,0.5086445645646127,0.5013571942290351
2022-03-07,"[45, 55)",boosted,delta,0.6468452285080181,0.28783150104199645,0.6361155849413869
2022-03-07,"[45, 55)",boosted,omicron,0.09213811621348912,0.21155866349390529,0.5665671848403281
2022-03-07,"[55, 65)",partial,WT,0.10313261902770912,0.07349680896227548,0.014686773129772401
2022-03-07,"[55, 65)",partial,abc,0.10313261902770912,0.07349680896227548,0.014686773129772401
2022-03-07,"[55, 65)",partial,delta,0.09364915980677041,0.04504643129945917,0.029390886015306088
2022-03-07,"[55, 65)",partial,omicron,0.005927162013086731,0.026079512857581616,0.07416551442016217
2022-03-07,"[55, 65)",full,WT,0.4994859480158978,0.32030520480191177,0.424310233096105
2022-03-07,"[55, 65)",full,abc,0.4994859480158978,0.32030520480191177,0.424310233096105
2022-03-07,"[55, 65)",full,delta,0.39766354466299797,0.1786524379626911,0.5004409711449946
2022-03-07,"[55, 65)",full,omicron,0.00978617572208228,0.09747353302088624,0.3230439504559342
2022-03-07,"[55, 65)",boosted,WT,0.7246477196203969,0.49875891903980274,0.49782460106415216
2022-03-07,"[55, 65)",boosted,abc,0.7246477196203969,0.49875891903980274,0.49782460106415216
2022-03-07,"[55, 65)",boosted,delta,0.6333584828321354,0.2831186961455938,0.6301139908800338
2022-03-07,"[55, 65)",boosted,omicron,0.07835172071720327,0.20180692216253585,0.5500298214018867
2022-03-07,"[65, 75)",partial,WT,0.09446062613384747,0.06731676804940852,0.01345182347547413
2022-03-07,"[65, 75)",partial,abc,0.09446062613384747,0.06731676804940852,0.01345182347547413
2022-03-07,"[65, 75)",partial,delta,0.08577459154682701,0.04125866428834718,0.026919528678782393
2022-03-07,"[65, 75)",partial,omicron,0.005428771616887785,0.023886595114306255,0.06792924484721129
2022-03-07,"[65, 75)",full,WT,0.48743632122926744,0.3110503591761971,0.42000390728920384
2022-03-07,"[65, 75)",full,abc,0.48743632122926744,0.3110503591761971,0.42000390728920384
2022-03-07,"[65, 75)",full,delta,0.38570332975655325,0.172721294915796,0.49279684554014747
2022-03-07,"[65, 75)",full,omicron,0.009053188386851173,0.09397144465008864,0.3133201023527309
2022-03-07,"[65, 75)",boosted,WT,0.6967491716357999,0.4759716984381038,0.48952434520488597
2022-03-07,"[65, 75)",boosted,abc,0.6967491716357999,0.4759716984381038,0.48952434520488597
2022-03-07,"[65, 75)",boosted,delta,0.6023401723469227,0.272202828295619,0.6160634125661386
2022-03-07,"[65, 75)",boosted,omicron,0.05370412962760932,0.18030379010327174,0.5125048585444973
2022-03-07,"[75, 85)",partial,WT,0.08768793244675613,0.062490250709182515,0.012487346701806356
2022-03-07,"[75, 85)",partial,abc,0.08768793244675613,0.062490250709182515,0.012487346701806356
2022-03-07,"[75, 85)",partial,delta,0.07962467429073257,0.03830047624111186,0.02498943643395727
2022-03-07,"[75, 85)",partial,omicron,0.00503953634751472,0.02217395992906476,0.06305881378428675
2022-03-07,"[75, 85)",full,WT,0.4663740150359366,0.29512209251073546,0.4121126629083775
2022-03-07,"[75, 85)",full,abc,0.4663740150359366,0.29512209251073546,0.4121126629083775
2022-03-07,"[75, 85)",full,delta,0.3651970164810067,0.1626529122967993,0.4790343316121202
2022-03-07,"[75, 85)",full,omicron,0.007955409453311123,0.08807752574205809,0.2966494472322692
2022-03-07,"[75, 85)",boosted,WT,0.6800144712463202,0.46237510256412256,0.4844665460656003
2022-03-07,"[75, 85)",boosted,abc,0.6800144712463202,0.46237510256412256,0.4844665460656003
2022-03-07,"[75, 85)",boosted,delta,0.5838773283197011,0.2656553103691925,0.6075358866202544
2022-03-07,"[75, 85)",boosted,omicron,0.042256570268013834,0.1680639477763007,0.49049087302277844
2022-03-07,"[85, 120)",partial,WT,0.07995161415513323,0.05697701238641678,0.011385643354408127
2022-03-07,"[85, 120)",partial,abc,0.07995161415513323,0.05697701238641678,0.011385643354408127
2022-03-07,"[85, 120)",partial,delta,0.07259974158914397,0.03492139468844899,0.02278472902682622
2022-03-07,"[85, 120)",partial,omicron,0.00459492035374329,0.020217649556470468,0.05749541365709553
2022-03-07,"[85, 120)",full,WT,0.4509485191955807,0.2837832981057529,0.40583472019745587
2022-03-07,"[85, 120)",full,abc,0.4509485191955807,0.2837832981057529,0.40583472019745587
2022-03-07,"[85, 120)",full,delta,0.35070196118782837,0.15566777844481589,0.4684122492428365
2022-03-07,"[85, 120)",full,omicron,0.007368147265334536,0.08405497885010116,0.28486738166030584
2022-03-07,"[85, 120)",boosted,WT,0.6479030975547976,0.4364501565805663,0.47457724923761124
2022-03-07,"[85, 120)",boosted,abc,0.6479030975547976,0.4364501565805663,0.47457724923761124
2022-03-07,"[85, 120)",boosted,delta,0.5487765751564021,0.25309222852590174,0.5909419003274138
2022-03-07,"[85, 120)",boosted,omicron,0.0262838859326622,0.14601744478174292,0.4493630737541864
2022-03-14,"[0, 12)",partial,WT,0.20346369857556576,0.14499711852511582,0.028974588343585746
2022-03-14,"[0, 12)",partial,abc,0.20346369857556576,0.14499711852511582,0.028974588343585746
2022-03-14,"[0, 12)",partial,delta,0.18475439295942175,0.08886920167668388,0.05798338517399989
2022-03-14,"[0, 12)",partial,omicron,0.011693316010089985,0.051450590444395934,0.14631636443394652
2022-03-14,"[0, 12)",full,WT,0.6368876416961202,0.4288857694206496,0.4696546209773145
2022-03-14,"[0, 12)",full,abc,0.6368876416961202,0.4288857694206496,0.4696546209773145
2022-03-14,"[0, 12)",full,delta,0.5389922162967394,0.250089362008442,0.5832643310883003
2022-03-14,"[0, 12)",full,omicron,0.021481918071832945,0.14037347240657738,0.4379635220975417
2022-03-14,"[0, 12)",boosted,WT,0.7958749269617562,0.5577036213496487,0.5182084389623528
2022-03-14,"[0, 12)",boosted,abc,0.7958749269617562,0.5577036213496487,0.5182084389623528
2022-03-14,"[0, 12)",boosted,delta,0.7140810999061689,0.3109906177084544,0.6649621377454247
2022-03-14,"[0, 12)",boosted,omicron,0.19974274516183171,0.2643687454936773,0.6512711764697594
2022-03-14,"[12, 18)",partial,WT,0.20311191685258168,0.1447464235041387,0.028924492278874357
2022-03-14,"[12, 18)",partial,abc,0.20311191685258168,0.1447464235041387,0.028924492278874357
2022-03-14,"[12, 18)",partial,delta,0.18443495898107992,0.08871554988963337,0.05788313389928229
2022-03-14,"[12, 18)",partial,omicron,0.011673098669688603,0.05136163414662986,0.14606338848225744
2022-03-14,"[12, 18)",full,WT,0.6364057196701058,0.42850010156272256,0.4695018343016333
2022-03-14,"[12, 18)",full,abc,0.6364057196701058,0.42850010156272256,0.4695018343016333
2022-03-14,"[12, 18)",full,delta,0.5384886986520444,0.24983283223330774,0.582980960309303
2022-03-14,"[12, 18)",full,omicron,0.021436079463477364,0.14021837833631032,0.4375540675804088
2022-03-14,"[12, 18)",boosted,WT,0.7957780919879447,0.5576222671813922,0.5181819823044593
2022-03-14,"[12, 18)",boosted,abc,0.7957780919879447,0.5576222671813922,0.5181819823044593
2022-03-14,"[12, 18)",boosted,delta,0.7139689209695618,0.3109527207189122,0.6649163597513152
2022-03-14,"[12, 18)",boosted,omicron,0.19945903324507847,0.2642709569762983,0.651124763549616
2022-03-14,"[18, 25)",partial,WT,0.1313398826094705,0.09359853703203644,0.01870367568439206
2022-03-14,"[18, 25)",partial,abc,0.1313398826094705,0.09359853703203644,0.01870367568439206
2022-03-14,"[18, 25)",partial,delta,0.1192626520246916,0.057366845277699766,0.037429433630513084
2022-03-14,"[18, 25)",partial,omicron,0.007548269115486811,0.033212384108141965,0.09445013662455294
2022-03-14,"[18, 25)",full,WT,0.5397047587116879,0.35147212045029047,0.4383395504639169
2022-03-14,"[18, 25)",full,abc,0.5397047587116879,0.35147212045029047,0.4383395504639169
2022-03-14,"[18, 25)",full,delta,0.4380321811391228,0.1987931031172471,0.5255584357221796
2022-03-14,"[18, 25)",full,omicron,0.012519872426359513,0.10943017238157116,0.35586584549106415
2022-03-14,"[18, 25)",boosted,WT,0.7533199576656333,0.5223580766692002,0.5061645018456014
2022-03-14,"[18, 25)",boosted,abc,0.7533199576656333,0.5223580766692002,0.5061645018456014
2022-03-14,"[18, 25)",boosted,delta,0.6655958393813693,0.29433795422856507,0.6443127926985679
2022-03-14,"[18, 25)",boosted,omicron,0.11596652489700171,0.22567739449774882,0.5898647133851849
2022-03-14,"[25, 35)",partial,WT,0.12387944884692206,0.08828190607481802,0.017641260134847986
2022-03-14,"[25, 35)",partial,abc,0.12387944884692206,0.08828190607481802,0.017641260134847986
2022-03-14,"[25, 35)",partial,delta,0.11248823515984877,0.05410826501359814,0.035303348203739524
2022-03-14,"[25, 35)",partial,omicron,0.007119508554420809,0.031325837639451556,0.08908513268095784
2022-03-14,"[25, 35)",full,WT,0.5288684941131033,0.3431107661228614,0.4345080555037791
2022-03-14,"[25, 35)",full,abc,0.5288684941131033,0.3431107661228614,0.4345080555037791
2022-03-14,"[25, 35)",full,delta,0.4272135226999439,0.19341012952146525,0.5187339123660404
2022-03-14,"[25, 35)",full,omicron,0.011812647701146671,0.10624197924628602,0.34706987769708797
2022-03-14,"[25, 35)",boosted,WT,0.746521242526773,0.5167447551542805,0.5042053956763204
2022-03-14,"[25, 35)",boosted,abc,0.746521242526773,0.5167447551542805,0.5042053956763204
2022-03-14,"[25, 35)",boosted,delta,0.6579168007733672,0.2916775967458202,0.6409693849186784
2022-03-14,"[25, 35)",boosted,omicron,0.10573820381561304,0.219842118373425,0.5802948657445881
2022-03-14,"[35, 45)",partial,WT,0.1159326198224167,0.08261864860907858,0.016509578654397627
2022-03-14,"[35, 45)",partial,abc,0.1159326198224167,0.08261864860907858,0.016509578654397627
2022-03-14,"[35, 45)",partial,delta,0.1052721490341485,0.050637236244273964,0.03303864913719482
2022-03-14,"[35, 45)",partial,omicron,0.006662794242667627,0.02931629466773756,0.08337034847235392
2022-03-14,"[35, 45)",full,WT,0.5160725059983362,0.3331421132782171,0.43011584410784554
2022-03-14,"[35, 45)",full,abc,0.5160725059983362,0.3331421132782171,0.43011584410784554
2022-03-14,"[35, 45)",full,delta,0.41428496370186296,0.18693785881392214,0.5108227724535594
2022-03-14,"[35, 45)",full,omicron,0.010895883638515338,0.10238835196755848,0.3365579749878127
2022-03-14,"[35, 45)",boosted,WT,0.7380140447911769,0.5097345093390433,0.5017398111452124
2022-03-14,"[35, 45)",boosted,abc,0.7380140447911769,0.5097345093390433,0.5017398111452124
2022-03-14,"[35, 45)",boosted,delta,0.6483353890900321,0.2883487554450382,0.6367677726309631
2022-03-14,"[35, 45)",boosted,omicron,0.09410329710767529,0.21268154693284394,0.5684182754148253
2022-03-14,"[45, 55)",partial,WT,0.10656996528982066,0.0759464120456193,0.015176274174117443
2022-03-14,"[45, 55)",partial,abc,0.10656996528982066,0.0759464120456193,0.015176274174117443
2022-03-14,"[45, 55)",partial,delta,0.09677042825167623,0.046547800931186024,0.030370466027307086
2022-03-14,"[45, 55)",partial,omicron,0.0061247106488402665,0.026948726854897173,0.07663740504189875
2022-03-14,"[45, 55)",full,WT,0.5034955248649546,0.3234227770912058,0.42569305348720254
2022-03-14,"[45, 55)",full,abc,0.5034955248649546,0.3234227770912058,0.42569305348720254
2022-03-14,"[45, 55)",full,delta,0.40170475291315505,0.18067276824514278,0.502927806237787
2022-03-14,"[45, 55)",full,omicron,0.010066026691315542,0.09867495571279632,0.3263297258300112
2022-03-14,"[45, 55)",boosted,WT,0.7263266907989891,0.500127739693249,0.49832736593403526
2022-03-14,"[45, 55)",boosted,abc,0.7263266907989891,0.500127739693249,0.49832736593403526
2022-03-14,"[45, 55)",boosted,delta,0.6352202502942031,0.28377561745649527,0.6309635481904883
2022-03-14,"[45, 55)",boosted,omicron,0.07997267754733871,0.20308653892642622,0.5522730062883195
2022-03-14,"[55, 65)",partial,WT,0.09986339639398661,0.07116701811985252,0.014221214011960227
2022-03-14,"[55, 65)",partial,abc,0.09986339639398661,0.07116701811985252,0.014221214011960227
2022-03-14,"[55, 65)",partial,delta,0.09068055534626371,0.043618494976683804,0.028459218123108164
2022-03-14,"[55, 65)",partial,omicron,0.005739275654826818,0.025252812881237995,0.07181452614244839
2022-03-14,"[55, 65)",full,WT,0.492398287492007,0.3148962500639925,0.4217244769207479
2022-03-14,"[55, 65)",full,abc,0.492398287492007,0.3148962500639925,0.4217244769207479
2022-03-14,"[55, 65)",full,delta,0.3906842417668952,0.17520517650198422,0.49588711872793634
2022-03-14,"[55, 65)",full,omicron,0.00937845915766404,0.0954449837689045,0.31736984486307973
2022-03-14,"[55, 65)",boosted,WT,0.7144214511602643,0.4903825573609599,0.4948074695007381
2022-03-14,"[55, 65)",boosted,abc,0.7144214511602643,0.4903825573609599,0.4948074695007381
2022-03-14,"[55, 65)",boosted,delta,0.6219415563551021,0.2791173748614439,0.6249957657084162
2022-03-14,"[55, 65)",boosted,omicron,0.06795802407117894,0.19369867744594704,0.5361097812560081
2022-03-14,"[65, 75)",partial,WT,0.09146272940656988,0.06518033589893485,0.013024902977235029
2022-03-14,"[65, 75)",partial,abc,0.09146272940656988,0.06518033589893485,0.013024902977235029
2022-03-14,"[65, 75)",partial,delta,0.08305236348412667,0.03994923813160523,0.026065183643935542
2022-03-14,"[65, 75)",partial,omicron,0.005256478701527004,0.02312850628671882,0.06577337452167126
2022-03-14,"[65, 75)",full,WT,0.48051651702244136,0.30579521392342635,0.41744337243598495
2022-03-14,"[65, 75)",full,abc,0.48051651702244136,0.30579521392342635,0.41744337243598495
