date,age,dose,CUMULATIVE,INCIDENCE
2022-04-04,"[35, 45)",B,1198413.0,74.0
2022-04-04,"[35, 45)",C,77164.0,6.0
2022-04-04,"[35, 45)",E,1001124.0,577.0
2022-04-04,"[45, 55)",A,1258953.0,58.0
2022-04-04,"[45, 55)",B,1251492.0,51.0
2022-04-04,"[45, 55)",C,126858.0,3.0
2022-04-04,"[45, 55)",E,1189372.0,430.0
2022-04-04,"[55, 65)",A,1373933.0,30.0
2022-04-04,"[55, 65)",B,1368375.0,44.0
2022-04-04,"[55, 65)",C,47714.0,0.0
2022-04-04,"[55, 65)",E,1303363.0,328.0
2022-04-04,"[65, 75)",A,1103263.0,20.0
2022-04-04,"[65, 75)",B,1098464.0,29.0
2022-04-04,"[65, 75)",C,17621.0,12.0
2022-04-04,"[65, 75)",E,1059969.0,166.0
2022-04-04,"[75, 85)",A,651163.0,11.0
2022-04-04,"[75, 85)",B,646373.0,7.0
2022-04-04,"[75, 85)",C,12133.0,0.0
2022-04-04,"[75, 85)",E,622948.0,91.0
2022-04-04,"[85, 120)",A,292882.0,3.0
2022-04-04,"[85, 120)",B,287171.0,4.0
2022-04-04,"[85, 120)",C,12180.0,0.0
2022-04-04,"[85, 120)",E,267982.0,42.0
2022-04-11,"[0, 12)",A,0.0,0.0
2022-04-11,"[0, 12)",B,0.0,0.0
2022-04-11,"[0, 12)",C,0.0,0.0
2022-04-11,"[0, 12)",E,0.0,0.0
2022-04-11,"[12, 18)",A,948312.0,462.0
2022-04-11,"[12, 18)",B,921855.0,1011.0
2022-04-11,"[12, 18)",C,7287.0,0.0
2022-04-11,"[12, 18)",E,207216.0,1418.0
2022-04-11,"[18, 25)",A,716602.0,69.0
2022-04-11,"[18, 25)",B,705532.0,93.0
2022-04-11,"[18, 25)",C,62000.0,1.0
2022-04-11,"[18, 25)",E,548458.0,413.0
2022-04-11,"[25, 35)",A,1193572.0,112.0
2022-04-11,"[25, 35)",B,1177879.0,116.0
2022-04-11,"[25, 35)",C,41196.0,7.0
2022-04-11,"[25, 35)",E,891325.0,770.0
2022-04-11,"[35, 45)",A,1209829.0,84.0
2022-04-11,"[35, 45)",B,1198487.0,90.0
2022-04-11,"[35, 45)",C,77170.0,6.0
2022-04-11,"[35, 45)",E,1001701.0,531.0
2022-04-11,"[45, 55)",A,1259011.0,45.0
2022-04-11,"[45, 55)",B,1251543.0,54.0
2022-04-11,"[45, 55)",C,126861.0,1.0
2022-04-11,"[45, 55)",E,1189802.0,434.0
2022-04-11,"[55, 65)",A,1373963.0,44.0
2022-04-11,"[55, 65)",B,1368419.0,42.0
2022-04-11,"[55, 65)",C,47714.0,0.0
2022-04-11,"[55, 65)",E,1303691.0,297.0
2022-04-11,"[65, 75)",A,1103283.0,31.0
2022-04-11,"[65, 75)",B,1098493.0,25.0
2022-04-11,"[65, 75)",C,17633.0,0.0
2022-04-11,"[65, 75)",E,1060135.0,179.0
2022-04-11,"[75, 85)",A,651174.0,10.0
2022-04-11,"[75, 85)",B,646380.0,11.0
2022-04-11,"[75, 85)",C,12133.0,0.0
2022-04-11,"[75, 85)",E,623039.0,76.0
2022-04-11,"[85, 120)",A,292885.0,2.0
2022-04-11,"[85, 120)",B,287175.0,1.0
2022-04-11,"[85, 120)",C,12180.0,0.0
2022-04-11,"[85, 120)",E,268024.0,25.0
2022-04-18,"[0, 12)",A,0.0,0.0
2022-04-18,"[0, 12)",B,0.0,0.0
2022-04-18,"[0, 12)",C,0.0,0.0
2022-04-18,"[0, 12)",E,0.0,0.0
2022-04-18,"[12, 18)",A,948774.0,0.0
2022-04-18,"[12, 18)",B,922866.0,0.0
2022-04-18,"[12, 18)",C,7287.0,0.0
2022-04-18,"[12, 18)",E,208634.0,0.0
2022-04-18,"[18, 25)",A,716671.0,0.0
2022-04-18,"[18, 25)",B,705625.0,0.0
2022-04-18,"[18, 25)",C,62001.0,0.0
2022-04-18,"[18, 25)",E,548871.0,0.0
2022-04-18,"[25, 35)",A,1193684.0,0.0
2022-04-18,"[25, 35)",B,1177995.0,0.0
2022-04-18,"[25, 35)",C,41203.0,0.0
2022-04-18,"[25, 35)",E,892095.0,0.0
2022-04-18,"[35, 45)",A,1209913.0,0.0
2022-04-18,"[35, 45)",B,1198577.0,0.0
2022-04-18,"[35, 45)",C,77176.0,0.0
2022-04-18,"[35, 45)",E,1002232.0,0.0
2022-04-18,"[45, 55)",A,1259056.0,0.0
2022-04-18,"[45, 55)",B,1251597.0,0.0
2022-04-18,"[45, 55)",C,126862.0,0.0
2022-04-18,"[45, 55)",E,1190236.0,0.0
2022-04-18,"[55, 65)",A,1374007.0,0.0
2022-04-18,"[55, 65)",B,1368461.0,0.0
2022-04-18,"[55, 65)",C,47714.0,0.0
2022-04-18,"[55, 65)",E,1303988.0,0.0
2022-04-18,"[65, 75)",A,1103314.0,0.0
2022-04-18,"[65, 75)",B,1098518.0,0.0
2022-04-18,"[65, 75)",C,17633.0,0.0
2022-04-18,"[65, 75)",E,1060314.0,0.0
2022-04-18,"[75, 85)",A,651184.0,0.0
2022-04-18,"[75, 85)",B,646391.0,0.0
2022-04-18,"[75, 85)",C,12133.0,0.0
2022-04-18,"[75, 85)",E,623115.0,0.0
2022-04-18,"[85, 120)",A,292887.0,0.0
2022-04-18,"[85, 120)",B,287176.0,0.0
2022-04-18,"[85, 120)",C,12180.0,0.0
2022-04-18,"[85, 120)",E,268049.0,0.0
